Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
CNRG,SPDR S&P Kensho Clean Power ETF,Equity,"$20,367,919.00",6.12%,"7,748",$49.03,0.43%,No,No,4.03%,5.01%,50.45%,N/A,N/A,"$6,178,101.80","$470,911.50","$4,796,915.50","$11,665,171.00","$11,665,171.00","$11,665,171.00",Alternative Energy Equities,2018-10-22,0.45%,N/A,$0.54,2019-12-23,$0.17,1.10%,18.84,1.07,44,37.23%,39%,20%,1099,$45.63,$49.53,$48.44,$49.65,65.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.43,50.00%,48.10%,747.17,8.84%,38.11%
KNAB,MicroSectors U.S. Big Banks Index Inverse ETN,Equity,"$20,217,645.00",0.61%,0,$40.47,-2.13%,Yes,No,-3.06%,0.30%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Inverse Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.86,10,109.80%,39%,20%,1099,$39.39,$42.29,$40.47,$40.47,45.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GNOM,Global X Genomics & Biotechnology ETF,Equity,"$20,126,892.00",-0.70%,"7,416",$15.50,1.24%,No,No,2.20%,-1.39%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$16,988,347.50","$16,988,347.50","$16,988,347.50",Health & Biotech Equities,2019-04-05,0.68%,N/A,$0.00,N/A,N/A,0.00%,-21.29,3.38,37,49.01%,N/A,N/A,N/A,$14.54,$16.56,$15.47,$15.56,51.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.68,16.23%,6.14%,30.7,0.00%,21.41%
IZRL,ARK Israel Innovative Technology ETF,Equity,"$20,035,705.00",7.05%,"4,605",$23.69,0.42%,No,No,0.63%,3.02%,13.56%,N/A,N/A,"$573,260.50",$0.00,"$573,260.50","-$3,579,547.50","$13,037,263.25","$13,037,263.25",Small Cap Blend Equities,2017-12-05,0.49%,N/A,$0.47,2019-12-27,$0.47,2.01%,22.59,1.08,39,30.02%,39%,20%,1099,$22.72,$24.36,$23.61,$23.84,59.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BIS,ProShares UltraShort Nasdaq Biotechnology,Equity,"$20,028,609.00",-2.76%,"88,889",$13.03,-5.37%,Yes,2x,-7.68%,-3.34%,-24.42%,-56.19%,-68.90%,"-$749,316.00","-$749,316.00","-$749,316.00","-$3,027,648.50","-$5,135,253.00","-$37,720,751.64",Leveraged Equities,2010-04-07,0.95%,N/A,$0.28,2019-12-24,$0.04,1.95%,0.00,-2.84,212,48.51%,35%,15%,1099,$12.61,$14.82,$12.62,$13.49,41.67,C+,A-,C,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PSCE,Invesco S&P SmallCap Energy ETF,Equity,"$19,966,947.00",-18.93%,"68,068",$6.04,4.86%,No,No,2.37%,-16.80%,-42.02%,-71.57%,-78.68%,"-$4,615,924.00",$0.00,"$1,196,696.00","$1,875,718.50","-$23,026,391.00","$31,164,000.00",Energy Equities,2010-04-07,0.29%,N/A,$0.01,2019-12-23,$0.01,0.17%,-659.26,2.02,44,48.36%,35%,15%,1099,$5.30,$7.50,$5.88,$6.13,40.25,B-,B-,A,A,C+,C,C+,2.6,2.35%,5.74%,442.1,0.00%,3.79%
PYPE,ETRACS NYSE Pickens Core Midstream Index ETN,Equity,"$19,647,800.00",-6.05%,"1,579",$19.63,1.29%,No,No,0.22%,-7.57%,-7.72%,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Energy Equities,2018-08-20,N/A,N/A,$1.23,2019-10-10,$0.42,6.25%,0.00,1.03,28,71.14%,39%,20%,1099,$18.79,$21.73,$19.58,$19.73,42.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
KEMQ,KraneShares Emerging Markets Consumer Technology ETF,Equity,"$19,565,487.00",2.81%,"8,530",$24.64,-0.12%,No,No,1.39%,-0.30%,14.95%,N/A,N/A,$0.00,$0.00,$0.00,"-$11,393,266.50","$22,216,141.00","$22,216,141.00",Foreign Large Cap Equities,2017-10-12,0.80%,N/A,$0.42,2019-12-27,$0.42,1.72%,22.42,1.09,51,36.67%,39%,20%,1099,$23.49,$25.98,$24.53,$24.79,55.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.38,7.65%,12.12%,25.74,2.78%,0.68%
CARZ,First Trust NASDAQ Global Auto Index Fund,Equity,"$18,961,184.00",2.31%,"3,966",$34.55,-2.79%,No,No,3.77%,1.38%,4.05%,4.92%,0.93%,$0.00,$0.00,$0.00,"-$5,008,999.00","-$7,413,108.00","-$7,076,834.50",Consumer Discretionary Equities,2011-05-09,0.70%,N/A,$1.09,2019-12-13,$0.30,3.07%,9.77,1.07,33,64.85%,35%,15%,1099,$32.68,$35.20,$34.11,$35.19,54.79,C+,B,C,A+,C+,C,B-,2.01,15.62%,3.02%,29.86,0.00%,7.97%
PHDG,Invesco S&P 500® Downside Hedged ETF,Equity,"$18,634,213.00",2.67%,"3,405",$28.72,0.60%,No,No,0.61%,1.81%,7.43%,23.69%,13.18%,"-$1,412,175.00",$0.00,$0.00,"-$20,610,235.50","-$101,386,099.00","-$614,505,944.00",Hedge Fund,2012-12-06,0.39%,N/A,$0.50,2019-12-23,$0.20,1.77%,21.95,0.63,506,40.36%,35%,15%,1099,$28.10,$28.91,$28.69,$28.75,60.41,A+,B+,A,N/A,A,C,A-,5.72,0.00%,55.63%,174.02,8.97%,4.13%
CRAK,VanEck Vectors Oil Refiners ETF,Equity,"$18,400,578.00",-9.11%,"18,348",$26.24,1.82%,No,No,-0.61%,-8.23%,-9.68%,31.85%,N/A,"-$13,240,895.00",$0.00,"-$13,240,895.00","-$18,170,516.00","$23,525,809.50","$24,331,777.50",Energy Equities,2015-08-18,0.60%,N/A,$0.41,2019-12-23,$0.41,1.61%,14.72,1.03,26,61.20%,35%,15%,1099,$25.11,$29.52,$26.14,$26.31,34.03,N/A,N/A,B-,N/A,N/A,N/A,N/A,6.37,82.35%,73.93%,353.66,4.18%,3.30%
SEF,Short Financials ProShares,Equity,"$18,314,999.00",-2.22%,"13,697",$18.80,-1.16%,Yes,No,-1.93%,-2.37%,-17.11%,-30.17%,-46.82%,"$1,922,615.50","$2,886,157.50","$1,922,615.50","$5,736,666.00","$2,642,930.42","-$8,481,069.58",Inverse Equities,2008-06-10,0.95%,N/A,$0.24,2019-12-24,$0.05,1.25%,0.00,-1.01,283,40.29%,35%,15%,1099,$18.77,$19.36,$18.77,$18.84,40.28,A-,B,C+,C+,A-,N/A,N/A,6.58,69.81%,79.05%,0.0,0.00%,0.00%
JHME,John Hancock Multi-Factor Energy ETF,Equity,"$18,290,716.00",-7.98%,"2,310",$21.77,3.81%,No,No,1.48%,-8.04%,-12.09%,-19.13%,N/A,$0.00,$0.00,$0.00,"$771,171.90","$7,944,135.30","$19,267,315.30",Energy Equities,2016-03-28,0.40%,N/A,$1.43,2019-12-24,$1.16,6.80%,14.00,1.32,37,49.97%,39%,20%,1099,$20.46,$24.65,$21.70,$21.83,43.20,N/A,N/A,B,N/A,N/A,N/A,N/A,4.94,32.94%,37.87%,477.7,0.00%,0.17%
TBLU,Tortoise Water Fund,Equity,"$18,189,800.00",4.33%,"3,494",$36.51,1.00%,No,No,0.97%,5.98%,32.53%,N/A,N/A,"$1,724,145.00",$0.00,$0.00,"$11,357,065.00","$12,851,510.00","$12,851,510.00",Water Equities ,2017-02-15,0.40%,N/A,$0.55,2019-12-30,$0.12,1.55%,21.07,0.81,39,59.99%,39%,20%,1099,$34.48,$36.84,$36.39,$36.62,67.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.72,97.06%,93.99%,238.09,0.00%,26.35%
XWEB,SPDR S&P Internet ETF,Equity,"$18,089,565.00",5.33%,"2,598",$86.06,-1.11%,No,No,-0.26%,2.29%,-2.48%,45.75%,N/A,"-$1,753,486.30","-$863,287.60","-$1,753,486.30","-$28,871,721.30","$17,824,145.20","$17,256,484.20",All Cap Equities,2016-06-27,0.35%,N/A,$0.58,2019-12-23,$0.35,0.67%,28.11,1.10,43,31.75%,39%,20%,1099,$83.79,$89.37,$85.61,$86.95,55.44,N/A,N/A,A-,N/A,N/A,N/A,N/A,2.57,4.25%,5.60%,18.5,2.68%,0.35%
MLPE,C-Tracks Miller/Howard MLP Fundamental Index ETN Series B,Equity,"$17,645,300.00",-6.36%,510,$17.65,1.03%,No,No,-0.06%,-8.84%,-13.33%,-24.75%,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Global Equities,2016-08-08,0.85%,N/A,$0.83,2019-07-10,$0.41,4.70%,0.00,1.08,N/A,N/A,39%,20%,1099,$16.87,$19.75,$17.65,$17.65,39.85,N/A,N/A,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SRS,ProShares Ultra Short Real Estate,Real Estate,"$17,424,144.00",-5.51%,"18,741",$17.50,0.00%,Yes,2x,-0.57%,-7.70%,-27.38%,-48.91%,-60.36%,$0.00,$0.00,$0.00,"$3,256,823.00","-$526,085.00","$12,516,713.25",Leveraged Real Estate,2007-01-30,0.95%,N/A,$0.33,2019-12-24,$0.06,1.87%,0.00,-1.06,113,37.55%,35%,15%,1099,$16.90,$18.88,N/A,N/A,40.26,B,A,C,B,A,N/A,N/A,6.58,69.81%,79.05%,0.0,0.00%,0.00%
ZIG,Acquirers Fund,Equity,"$16,729,250.00",-2.19%,"6,240",$26.76,2.80%,No,No,1.36%,-1.62%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$13,313,617.50","$13,313,617.50","$13,313,617.50",Global Equities,2019-05-14,0.94%,N/A,$0.00,N/A,N/A,0.00%,10.75,1.76,61,53.79%,39%,20%,1099,$25.94,$27.65,$26.35,$27.00,50.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.48,0.67%,13.25%,72.63,3.70%,2.33%
UTSL,Direxion Daily Utilities Bull 3X Shares,Equity,"$16,288,656.00",19.33%,"24,979",$54.20,1.08%,No,3x,-0.17%,23.72%,98.04%,N/A,N/A,"$2,766,812.00","$2,766,812.00","$2,766,812.00","$7,284,473.00","$8,689,639.00","$8,689,639.00",Leveraged Equities,2017-05-03,1.07%,N/A,$2.27,2019-12-23,$0.24,4.24%,22.88,0.62,29,63.00%,39%,20%,1099,$42.65,$58.62,$53.13,$54.95,68.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.31,0.00%,89.69%,2783.37,49.11%,4.25%
BNKZ,MicroSectors U.S. Big Banks Index -2x Inverse Leveraged ETN,Equity,"$15,841,618.00",0.95%,0,$31.74,-4.22%,Yes,2x,-6.12%,0.35%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-3.72,10,109.80%,39%,20%,1099,$30.13,$34.64,$31.74,$31.74,45.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GDAT,Goldman Sachs Motif Data-Driven World ETF,Equity,"$15,255,398.00",5.89%,"1,595",$61.19,0.84%,No,No,2.18%,3.37%,N/A,N/A,N/A,"$1,495,271.00","$1,495,271.00","$1,495,271.00","$8,125,559.50","$8,125,559.50","$8,125,559.50",Technology Equities,2019-03-01,0.50%,N/A,$0.27,2019-12-24,$0.09,0.44%,21.06,1.37,121,26.33%,39%,20%,1099,$58.76,$61.72,$61.03,$61.28,62.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.41,47.31%,47.88%,41.98,4.40%,4.95%
FRAK,VanEck Vectors Unconventional Oil & Gas ETF,Equity,"$14,512,499.00",-10.52%,"17,481",$9.99,4.94%,No,No,2.03%,-11.82%,-18.38%,-42.12%,-52.38%,"-$3,221,221.00",$0.00,"-$3,221,221.00","-$12,186,822.50","-$17,060,881.50","-$4,366,705.00",Energy Equities,2012-02-14,0.54%,N/A,$0.20,2019-12-23,$0.20,2.10%,9.16,1.51,39,59.37%,35%,15%,1099,$9.14,$11.81,$9.77,$10.13,43.34,B-,B,B,A-,B-,C,B,3.93,14.12%,18.87%,644.23,0.00%,0.05%
DUG,ProShares Ultra Short Oil & Gas,Equity,"$14,441,955.00",19.27%,"36,857",$45.61,-7.35%,Yes,2x,-1.30%,17.70%,19.29%,17.35%,-12.75%,"-$4,505,778.50","-$2,411,877.00","-$4,505,778.50","-$3,025,797.00","-$34,557,889.50","-$28,846,389.54",Leveraged Equities,2007-01-30,0.95%,N/A,$0.21,2019-12-24,$0.06,0.43%,0.00,-2.41,49,72.19%,35%,15%,1099,$35.19,$50.07,$44.66,$47.19,58.69,B+,B+,B-,A,B,N/A,N/A,6.58,69.81%,79.05%,0.0,0.00%,0.00%
PILL,Direxion Daily Pharmaceutical & Medical Bull 3X Shares,Equity,"$13,834,156.00",8.98%,"32,983",$27.54,2.46%,No,3x,6.86%,16.48%,10.63%,N/A,N/A,"-$2,690,813.50",$0.00,"-$2,690,813.50","$3,038,806.00","$7,559,799.62","$6,105,535.12",Leveraged Equities,2017-11-15,0.99%,N/A,$0.09,2019-09-24,$0.01,0.35%,23.83,3.34,41,41.41%,39%,20%,1099,$23.20,$29.35,$27.15,$28.15,61.42,N/A,C,B+,N/A,N/A,N/A,N/A,4.59,32.65%,31.83%,32.45,0.00%,9.26%
DRV,Direxion Daily Real Estate Bear 3x Shares,Real Estate,"$13,254,322.00",-7.52%,"17,951",$24.10,-0.04%,Yes,3x,-0.50%,-10.75%,-35.90%,-60.38%,-76.53%,$0.00,$0.00,$0.00,"$2,675,487.44","$10,593,312.44","$25,915,297.55",Leveraged Real Estate,2009-07-16,1.10%,N/A,$0.29,2019-12-23,$0.03,1.23%,0.00,-1.45,180,37.46%,35%,15%,1099,$22.77,$26.93,N/A,N/A,41.43,B-,A-,B,B-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IEHS,iShares Evolved U.S. Healthcare Staples ETF,Equity,"$13,074,796.00",2.02%,"4,716",$32.65,1.94%,No,No,1.07%,1.06%,16.77%,N/A,N/A,"$3,201,330.00","$1,601,423.50","$1,601,423.50","$7,446,804.50","$7,279,322.50","$7,279,322.50",Health & Biotech Equities,2018-03-21,0.18%,N/A,$0.22,2019-12-16,$0.05,0.69%,30.91,0.85,162,49.51%,39%,20%,1099,$31.50,$33.29,$32.39,$32.80,57.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.93,49.81%,37.69%,17.0,0.57%,5.70%
CHIK,Global X MSCI China Information Technology ETF,Equity,"$12,886,823.00",6.70%,"19,073",$21.57,0.79%,No,No,0.07%,4.08%,35.58%,N/A,N/A,"$9,007,851.00",$0.00,"$9,007,851.00","$11,108,090.00","$11,108,090.00","$11,108,090.00",China Equities,2018-12-07,0.65%,N/A,$0.30,2019-12-30,$0.22,1.43%,24.25,2.95,85,56.23%,39%,20%,1099,$19.76,$23.31,$21.45,$21.74,55.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.67,4.53%,6.08%,140.76,0.00%,8.12%
IEDI,iShares Evolved U.S. Discretionary Spending ETF,Equity,"$12,804,168.00",2.27%,"7,514",$32.00,0.85%,No,No,1.73%,1.71%,21.51%,N/A,N/A,"-$1,565,440.50",$0.00,$0.00,"$6,069,285.00","$7,269,672.50","$7,269,672.50",Consumer Discretionary Equities,2018-03-21,0.18%,N/A,$0.34,2019-12-16,$0.09,1.07%,27.39,0.92,224,53.32%,39%,20%,1099,$31.11,$32.08,$31.91,$32.07,61.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.93,71.43%,61.84%,39.03,13.60%,2.76%
NERD,Roundhill BITKRAFT Esports & Digital Entertainment ETF,Equity,"$12,474,942.00",1.11%,"9,216",$16.24,-0.18%,No,No,1.06%,-0.50%,N/A,N/A,N/A,"$1,627,422.50",$0.00,"$414,950.00","$10,346,947.50","$10,346,947.50","$10,346,947.50",Global Equities,2019-06-04,0.25%,N/A,$0.05,2019-12-27,$0.05,0.31%,14.53,1.86,26,52.45%,39%,20%,1099,$15.66,$16.86,$16.13,$16.41,54.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SLIM,The Obesity ETF,Equity,"$12,285,828.00",7.87%,"2,757",$41.47,1.94%,No,No,2.79%,7.30%,23.92%,86.46%,N/A,$0.00,$0.00,$0.00,"-$3,405,609.00","$7,215,965.00","$7,215,989.67",Health & Biotech Equities,2016-06-08,0.35%,N/A,$0.22,2019-12-19,$0.01,0.54%,39.01,0.81,42,71.88%,39%,20%,1099,$38.69,$41.25,$41.11,$41.65,64.74,N/A,N/A,B,N/A,N/A,N/A,N/A,6.67,93.58%,80.75%,22.17,0.00%,48.12%
CHNA,Loncar China BioPharma ETF,Equity,"$12,167,790.00",4.90%,"6,360",$26.01,1.56%,No,No,3.09%,5.79%,21.96%,N/A,N/A,"$612,287.50",$0.00,$0.00,"$8,133,462.50","$8,133,462.50","$8,133,462.50",Health & Biotech Equities,2018-08-14,0.79%,N/A,$0.04,2019-12-23,$0.04,0.16%,18.16,1.36,30,48.93%,39%,20%,1099,$24.02,$26.69,$25.98,$26.05,58.35,A-,C+,A,A-,B-,N/A,N/A,3.79,62.64%,16.98%,68.51,0.00%,17.02%
TPAY,Tortoise Digital Payments Infrastructure Fund,Equity,"$12,099,850.00",8.86%,"4,203",$34.60,0.41%,No,No,1.97%,7.47%,37.83%,N/A,N/A,"$1,654,265.00",$0.00,"$1,654,265.00","$7,780,510.00","$7,780,510.00","$7,780,510.00",Technology Equities,2019-01-31,0.40%,N/A,$0.56,2019-12-30,$0.56,1.64%,25.18,1.73,49,46.83%,39%,20%,1099,$32.21,$34.89,N/A,N/A,67.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.18,15.86%,22.32%,9.63,0.00%,0.59%
HOMZ,Hoya Capital Housing ETF,Real Estate,"$12,077,800.00",4.65%,"4,078",$30.23,1.37%,No,No,0.88%,4.44%,N/A,N/A,N/A,"$2,225,492.50",$0.00,"$2,225,492.50","$8,260,399.75","$8,260,399.75","$8,260,399.75",Real Estate,2019-03-20,0.45%,N/A,$0.45,2020-01-14,$0.03,1.52%,19.32,1.07,100,18.78%,39%,20%,1099,$28.98,$30.47,$30.01,$30.34,62.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.82,76.47%,35.53%,92.66,0.74%,8.43%
BNKD,MicroSectors U.S. Big Banks Index -3x Inverse Leveraged ETN,Equity,"$12,033,781.00",0.97%,"4,403",$24.12,-6.44%,Yes,3x,-9.29%,0.05%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-04-02,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,-5.58,10,109.80%,39%,20%,1099,$22.48,$27.50,$24.00,$24.37,45.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GASX,Direxion Daily Natural Gas Related Bear 3X Shares,Equity,"$11,941,134.00",64.70%,"89,917",$68.22,-16.71%,Yes,3x,-7.75%,64.27%,111.25%,220.15%,N/A,"-$9,727,833.50","-$7,699,852.00","-$13,586,836.50","-$1,433,842.50","-$5,641,098.00","$4,641,931.58",Leveraged Equities,2015-12-03,1.09%,N/A,$0.30,2019-12-23,$0.04,0.37%,0.00,-4.63,33,46.17%,39%,20%,1099,$31.26,$87.82,$64.60,$74.34,56.06,C+,A-,A-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ACT,AdvisorShares Vice ETF,Equity,"$11,883,441.00",-0.15%,"2,408",$25.03,0.76%,No,No,-0.20%,-1.15%,8.18%,N/A,N/A,$0.00,$0.00,$0.00,"-$1,219,481.00","$8,644,641.25","$8,644,641.25",All Cap Equities,2017-12-12,0.99%,N/A,$0.62,2019-12-27,$0.62,2.50%,21.11,0.89,31,49.39%,39%,20%,1099,$24.51,$25.96,$24.97,$25.07,52.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.57,0.00%,51.59%,46.36,64.42%,5.58%
PSCM,Invesco S&P SmallCap Materials ETF,Equity,"$11,825,420.00",-0.58%,"1,728",$47.54,3.42%,No,No,5.64%,2.83%,2.31%,2.48%,24.20%,$0.00,$0.00,$0.00,"-$6,780,346.50","-$84,709,380.50","-$10,749,896.00",Materials,2010-04-07,0.29%,N/A,$0.55,2019-12-23,$0.24,1.18%,14.89,1.70,38,55.67%,35%,15%,1099,$44.00,$47.67,$46.88,$47.88,57.54,B-,C+,A-,A+,B,C,B,2.78,11.76%,6.70%,378.51,3.62%,1.29%
LOUP,Innovator Loup Frontier Tech ETF,Equity,"$11,770,829.00",10.31%,"2,529",$29.52,-1.40%,No,No,4.15%,6.11%,26.48%,N/A,N/A,"-$1,371,905.00",$0.00,$0.00,"-$3,550,455.00","$8,212,900.00","$8,212,900.00",Global Equities,2018-07-25,0.70%,N/A,$0.00,N/A,N/A,0.00%,23.80,1.70,31,46.63%,39%,20%,1099,$27.51,$29.65,$29.48,$29.55,64.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.69,28.33%,33.51%,35.08,5.91%,6.97%
RETL,Direxion Daily Retail Bull 3X Shares,Equity,"$11,638,295.00",-8.73%,"35,329",$25.83,6.78%,No,3x,1.06%,-4.55%,-11.81%,-21.96%,-9.59%,"-$6,713,767.00",$0.00,"-$5,298,258.50","-$8,305,030.50","-$20,574,652.00","-$26,805,508.50",Leveraged Equities,2010-07-14,0.99%,N/A,$0.26,2019-12-23,$0.01,1.07%,15.89,3.03,88,18.04%,35%,15%,1099,$23.56,$28.76,$25.22,$26.17,49.15,A,B+,A-,B+,B,N/A,N/A,4.31,20.41%,24.61%,22.46,1.00%,0.51%
GDNA,Goldman Sachs Motif Human Evolution ETF,Equity,"$11,446,607.00",1.74%,"1,521",$57.30,1.51%,No,No,2.07%,1.53%,N/A,N/A,N/A,"$1,419,181.75",$0.00,"$1,419,181.75","$5,235,543.50","$5,235,543.50","$5,235,543.50",Health & Biotech Equities,2019-03-01,0.50%,N/A,$0.16,2019-12-24,$0.02,0.29%,25.84,1.59,119,30.59%,39%,20%,1099,$55.14,$57.94,$57.11,$57.42,58.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.48,35.85%,29.72%,25.75,1.25%,10.90%
IHAK,iShares Cybersecurity and Tech ETF,Equity,"$11,418,672.00",6.64%,"7,649",$28.60,-0.17%,No,No,0.56%,2.85%,N/A,N/A,N/A,"$2,855,573.00",$0.00,"$2,855,573.00","$6,936,730.00","$6,936,730.00","$6,936,730.00",Technology Equities,2019-06-11,0.47%,N/A,$0.04,2019-12-16,$0.03,0.14%,31.01,1.19,45,41.28%,39%,20%,1099,$27.86,$29.04,$28.44,$28.85,61.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28,17.85%,24.01%,11.31,13.65%,5.44%
USAI,American Energy Independence ETF,Equity,"$11,319,300.00",-2.87%,"2,727",$22.65,1.30%,No,No,0.60%,-2.94%,-0.39%,N/A,N/A,$0.00,$0.00,$0.00,"$2,061,720.00","$9,811,865.00","$9,811,865.00",Energy Equities,2017-12-13,0.75%,N/A,$1.58,2020-01-30,$0.06,7.15%,15.53,1.01,36,61.17%,39%,20%,1099,$21.93,$24.10,$22.62,$22.69,48.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.33,39.86%,24.94%,619.09,7.78%,0.18%
PXJ,Invesco Dynamic Oil & Gas Services ETF,Equity,"$10,874,225.00",-17.26%,"21,605",$4.63,4.28%,No,No,2.06%,-15.29%,-34.62%,-62.84%,-70.20%,$0.00,$0.00,$0.00,"-$1,658,898.50","-$17,251,173.00","-$7,272,199.00",Energy Equities,2005-10-26,0.63%,N/A,$0.04,2019-12-23,$0.02,0.81%,-41.31,1.77,31,47.61%,35%,15%,1099,$4.15,$5.74,$4.54,$4.69,39.08,C+,B-,C+,A,B,C+,C+,3.47,8.24%,13.11%,191.58,0.00%,0.07%
MJO,Indxx MicroSectors Cannabis 2X Leveraged ETN,Equity,"$10,639,340.00",3.14%,962,$53.18,1.12%,No,2x,-2.91%,6.75%,N/A,N/A,N/A,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,Leveraged Equities,2019-12-13,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,9.13,23,77.61%,39%,20%,1099,$49.01,$59.63,$53.18,$53.18,53.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIR,Global X MSCI China Real Estate ETF,Real Estate,"$10,385,370.00",-10.91%,"14,195",$17.60,-0.40%,No,No,0.57%,-10.84%,8.57%,N/A,N/A,"$5,908,753.50","$5,908,753.50","$5,908,753.50","$5,908,753.50","$5,908,753.50","$5,908,753.50",Global Real Estate,2018-12-07,0.65%,N/A,$0.69,2019-12-30,$0.43,3.99%,6.78,3.13,47,62.95%,39%,20%,1099,$16.38,$20.65,$17.47,$17.87,43.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65,0.39%,0.12%,21.93,0.00%,3.49%
VQT,Barclays ETN+ S&P VEQTOR ETN,Equity,"$10,382,394.00",2.82%,330,$170.68,0.55%,No,No,0.73%,1.59%,6.77%,22.72%,11.66%,"-$2,508,860.85",$0.00,$0.00,"-$20,577,475.43","-$212,469,557.88","-$608,436,762.90",Hedge Fund,2010-09-01,0.95%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.60,505,23.76%,35%,15%,1099,$167.41,$171.70,$170.07,$170.98,59.61,A-,B+,C,C,A+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLM,First Trust ISE Global Engineering and Construction ETF,Equity,"$10,131,189.00",0.06%,"1,641",$50.86,1.50%,No,No,2.16%,0.37%,4.15%,4.08%,24.53%,$0.00,$0.00,$0.00,"-$2,542,117.00","-$4,928,737.00","-$5,155,724.46",Building & Construction ,2008-10-13,0.70%,N/A,$0.94,2019-12-13,$0.17,1.87%,11.59,1.02,63,28.67%,35%,15%,1099,$49.06,$52.02,$50.74,$50.92,54.50,B+,B+,B,B+,A+,B+,A+,5.3,40.62%,45.22%,49.18,13.32%,7.20%
SOIL,Global X Fertilizers/Potash ETF,Equity,"$9,768,243.00",-3.36%,"3,535",$8.49,1.43%,No,No,2.66%,-3.79%,-9.82%,-8.78%,-15.48%,$0.00,$0.00,$0.00,"-$1,370,190.50","-$3,810,112.00","-$3,127,364.00",Materials,2011-05-25,0.69%,2 Platforms,$0.10,2019-12-30,$0.02,1.24%,17.67,0.95,31,50.57%,35%,15%,1099,$8.02,$9.02,$8.44,$8.52,48.78,B-,C,C+,B+,A,B,B-,3.14,0.00%,9.74%,905.62,6.01%,0.64%
